Experience,91,2
77,198
78,199
79,200
80,201
81,202
82,203
83,204
84,205
85,206
86,207
87,208
88,209
89,210
90,211
91,212
92,213
93,214
94,215
95,216
96,217
97,218
98,219
99,220
100,221
101,222
102,223
103,224
104,224
105,224
106,224
107,224
108,224
109,224
110,224
111,224
112,225
113,226
114,227
115,228
116,229
117,230
118,231
119,232
120,233
121,234
122,235
123,236
124,237
125,238
126,239
127,240
128,241
129,242
130,243
131,244
132,245
133,246
134,247
135,248
136,249
137,250
138,251
139,252
140,253
141,254
142,255
143,256
144,257
145,258
146,259
147,260
148,261
149,262
150,263
151,264
152,265
153,266
154,267
155,268
156,269
157,270
158,271
158,272
159,273
159,274
160,275
160,276
161,277
161,278
162,279
162,280
