Experience,132,2
220,146
219,145
218,144
217,143
216,142
215,141
214,140
213,139
212,138
211,137
210,136
209,135
208,134
207,133
206,132
205,131
204,131
203,131
202,131
201,131
200,131
199,131
198,131
197,131
196,131
195,131
194,130
193,130
192,130
191,130
190,130
189,130
188,130
187,130
186,130
185,130
184,130
183,130
182,130
181,130
180,130
179,130
178,130
177,130
176,130
175,130
174,130
173,130
172,130
171,130
170,130
169,130
168,130
167,130
166,130
165,130
164,130
163,130
162,130
161,130
160,130
159,129
158,128
158,127
158,126
158,125
158,124
158,123
158,122
158,121
158,120
158,119
158,118
158,117
158,116
158,115
158,114
158,113
158,112
158,111
158,110
158,109
158,108
158,107
158,106
158,105
158,104
158,103
158,102
157,101
156,100
155,99
154,98
153,97
152,96
151,95
150,94
149,93
148,92
147,91
146,90
145,89
144,88
143,87
143,86
143,85
143,84
143,83
143,82
143,81
143,80
143,79
143,78
143,77
143,76
143,75
143,74
143,73
143,72
143,71
143,70
143,69
143,68
143,67
143,66
143,65
143,64
143,63
143,62
143,61
143,60
143,59
