Experience,194,2
154,241
153,240
153,239
152,238
151,237
150,236
149,235
148,234
147,233
146,232
145,231
145,230
145,229
145,228
145,227
145,226
145,225
145,224
145,223
145,222
145,221
145,220
145,219
145,218
145,217
145,216
145,215
145,214
145,213
145,212
145,211
145,210
145,209
144,208
144,207
143,206
142,205
141,204
140,203
139,202
138,201
137,200
136,199
135,198
134,197
133,196
132,195
131,194
130,193
129,192
128,191
127,190
126,189
125,188
124,187
123,186
122,185
121,184
120,183
119,182
118,181
117,180
116,179
115,178
114,177
113,176
112,175
111,174
110,173
109,172
108,171
107,170
106,169
105,168
104,167
103,166
102,165
101,164
100,163
99,162
98,162
97,162
96,162
95,161
94,160
93,159
93,158
93,157
93,156
93,155
93,154
93,153
93,152
93,151
93,150
93,149
93,148
93,147
93,146
93,145
93,144
93,143
93,142
93,141
93,140
92,139
91,138
90,137
89,136
88,135
87,134
86,133
85,132
84,131
83,130
82,129
81,128
80,127
79,126
78,125
77,124
76,123
75,122
74,121
73,120
72,119
71,118
70,117
69,116
68,115
67,114
66,113
65,112
64,111
64,110
63,109
63,108
62,107
62,106
62,105
61,104
61,103
60,102
60,101
59,100
59,99
58,98
58,97
57,96
57,95
57,94
56,93
56,92
55,91
55,90
54,89
54,88
53,87
53,86
52,85
52,84
52,83
51,82
51,81
50,80
50,79
49,78
49,77
48,76
48,75
47,74
47,73
47,72
46,71
46,70
45,69
45,68
44,67
44,66
43,65
43,64
42,63
42,62
42,61
41,60
41,59
40,58
40,57
39,56
39,55
38,54
38,53
37,52
37,51
