Experience,92,2
64,107
65,108
65,109
65,110
65,111
65,112
66,113
67,113
68,113
69,113
70,113
71,114
72,115
73,116
74,117
75,117
76,117
77,117
78,117
79,117
80,117
81,117
82,117
83,117
84,117
85,117
86,117
87,117
88,117
89,117
90,117
91,117
92,117
93,117
94,117
95,117
96,118
97,119
98,120
99,121
100,122
101,123
102,124
103,125
104,126
105,127
106,127
107,127
108,127
109,127
110,128
111,129
112,130
113,130
114,130
115,130
116,130
117,130
118,130
119,130
120,130
121,130
122,130
123,130
124,130
125,130
126,130
127,130
128,130
129,130
130,130
131,130
132,130
133,130
134,130
135,130
136,130
137,130
138,130
139,130
140,130
141,130
142,130
143,130
144,130
145,130
146,130
147,130
148,130
149,130
150,130
151,130
