Experience,75,2
100,84
99,85
99,86
98,87
97,88
96,89
96,90
96,91
96,92
96,93
96,94
96,95
96,96
96,97
95,98
94,98
93,98
92,98
91,98
90,98
89,98
88,98
87,98
86,98
85,98
84,98
83,98
82,98
81,98
80,98
79,98
78,99
77,99
76,100
75,100
74,101
73,101
72,102
71,102
70,102
69,103
68,103
67,104
66,104
65,105
64,105
63,106
62,106
61,107
60,107
59,107
58,108
57,108
56,109
55,109
54,110
53,110
52,111
51,111
50,112
49,112
48,112
47,112
46,112
45,112
44,112
43,112
42,112
41,112
40,112
39,113
38,114
38,115
38,116
38,117
