Experience,83,2
85,114
86,113
87,113
88,112
89,111
90,110
91,109
92,108
93,107
94,107
95,107
96,107
97,106
98,105
99,104
100,103
101,102
101,101
101,100
101,99
101,98
101,97
101,96
101,95
101,94
101,93
101,92
101,91
102,90
102,89
102,88
102,87
102,86
102,85
102,84
102,83
102,82
102,81
103,80
104,80
105,80
106,79
107,78
108,77
109,76
110,76
111,76
112,76
113,76
114,76
115,76
116,76
117,76
118,76
119,76
120,76
121,76
122,76
123,76
124,76
125,76
126,76
127,76
128,76
129,76
130,76
131,76
132,76
133,76
134,76
135,76
136,76
137,76
138,76
139,76
140,76
141,76
142,75
143,75
144,74
145,74
146,73
147,73
