Experience,200,2
275,287
274,286
273,285
272,284
271,283
270,282
269,281
268,280
267,279
266,278
265,277
264,276
263,275
262,274
261,273
260,272
259,271
258,270
257,269
256,268
255,267
254,266
253,265
252,264
251,263
250,262
249,261
248,260
247,259
246,258
245,257
244,256
243,255
242,254
241,253
240,252
239,251
238,250
237,249
236,248
235,247
234,246
233,245
232,244
231,243
230,242
229,241
228,240
227,239
226,238
226,237
226,236
226,235
226,234
226,233
226,232
226,231
226,230
226,229
226,228
225,227
224,226
223,225
222,224
222,223
222,222
222,221
222,220
222,219
222,218
222,217
222,216
222,215
222,214
222,213
222,212
222,211
222,210
222,209
222,208
222,207
222,206
222,205
222,204
222,203
222,202
222,201
222,200
222,199
222,198
222,197
222,196
222,195
222,194
221,193
220,192
219,191
218,190
217,189
216,188
215,187
215,186
215,185
214,184
213,183
212,182
211,181
210,180
209,179
208,178
207,177
206,176
205,175
204,174
203,173
202,172
201,171
200,170
199,169
198,168
197,167
196,166
195,165
194,164
193,163
192,162
191,161
190,160
189,159
188,158
187,157
186,156
185,155
184,154
183,153
182,152
181,151
180,150
179,149
178,148
178,147
178,146
178,145
178,144
178,143
178,142
178,141
178,140
178,139
178,138
178,137
178,136
178,135
178,134
178,133
178,132
178,131
178,130
178,129
178,128
178,127
178,126
178,125
178,124
178,123
178,122
177,121
176,120
175,119
174,118
173,117
172,116
171,115
170,114
170,113
170,112
169,111
168,110
167,109
166,108
165,107
164,106
163,105
162,104
161,103
161,102
161,101
161,100
161,99
161,98
160,97
159,97
158,97
157,97
156,97
155,97
154,97
153,97
152,97
151,97
