Experience,158,2
198,202
197,203
196,204
195,205
194,206
193,207
192,208
191,209
190,210
189,211
188,212
187,213
186,214
185,215
184,216
183,217
182,218
181,219
180,220
179,221
178,222
178,223
178,224
178,225
177,226
177,227
177,228
177,229
177,230
177,231
177,232
177,233
177,234
177,235
177,236
177,237
177,238
177,239
177,240
177,241
177,242
177,243
177,244
177,245
177,246
177,247
177,248
177,249
177,250
177,251
177,252
177,253
177,254
177,255
177,256
177,257
176,258
175,258
174,258
173,258
172,258
171,258
170,258
169,258
168,258
167,258
166,258
165,258
164,258
163,258
162,258
161,258
160,258
159,258
158,258
157,258
156,258
155,258
154,258
153,258
152,258
151,258
150,258
149,258
148,258
147,258
146,258
145,258
144,258
143,258
142,258
141,258
140,258
139,258
138,258
137,258
136,258
135,258
134,258
133,258
132,258
131,258
130,258
129,258
128,258
127,258
126,258
125,258
124,258
123,258
122,259
121,259
120,259
119,259
118,259
117,259
116,259
115,259
114,259
113,259
112,260
111,261
110,262
109,263
108,264
107,265
106,266
105,266
104,267
103,267
102,268
101,268
100,269
99,269
98,270
97,270
96,270
95,271
94,271
93,272
92,272
91,273
90,273
89,274
88,274
87,275
86,275
85,275
84,276
83,276
82,277
81,277
80,278
79,278
78,279
77,279
76,280
75,280
