Experience,126,2
88,154
89,153
90,152
91,151
92,150
93,149
94,148
95,147
96,146
97,145
98,144
99,143
100,142
101,141
102,140
103,139
104,138
105,137
106,136
107,135
108,134
109,133
110,132
111,131
112,130
113,129
114,128
115,127
116,126
117,125
118,124
119,123
120,122
121,121
122,120
123,119
124,118
125,117
126,116
127,115
128,114
129,113
130,112
131,111
132,110
133,109
134,108
135,107
136,106
137,105
138,104
139,103
140,102
141,101
142,100
143,99
144,98
145,97
146,96
147,95
148,94
149,93
150,92
151,91
152,90
153,89
154,88
155,87
156,86
157,85
158,85
159,85
160,84
161,84
162,83
163,83
164,83
165,83
166,83
167,83
168,83
169,83
170,83
171,83
172,83
173,83
174,83
175,83
176,83
177,83
178,83
179,83
180,83
181,83
182,83
183,83
184,83
185,83
186,83
187,83
188,82
189,81
190,80
191,79
192,78
193,77
194,76
195,75
196,74
197,73
198,72
199,71
200,70
201,69
202,68
203,67
204,66
205,65
206,64
207,63
208,62
209,62
210,61
211,61
212,60
213,60
