Experience,193,2
77,29
78,30
79,31
80,32
81,33
82,34
83,35
84,36
85,37
86,38
87,39
88,40
89,41
90,42
91,43
92,44
93,45
94,46
95,47
96,48
97,49
98,50
99,51
100,52
101,53
102,54
103,55
104,56
105,57
106,58
107,59
107,60
107,61
107,62
107,63
107,64
107,65
107,66
107,67
107,68
107,69
107,70
107,71
107,72
107,73
107,74
107,75
107,76
107,77
107,78
107,79
107,80
108,81
108,82
108,83
108,84
108,85
108,86
108,87
108,88
108,89
108,90
108,91
108,92
108,93
108,94
108,95
108,96
108,97
108,98
108,99
108,100
108,101
108,102
108,103
108,104
108,105
108,106
108,107
108,108
108,109
108,110
108,111
108,112
108,113
108,114
108,115
108,116
108,117
108,118
108,119
108,120
108,121
108,122
108,123
108,124
108,125
108,126
108,127
108,128
108,129
108,130
108,131
108,132
108,133
108,134
108,135
108,136
108,137
108,138
108,139
108,140
108,141
108,142
108,143
108,144
108,145
109,146
110,147
111,148
112,149
113,150
114,151
115,152
116,153
117,154
118,155
119,156
120,157
121,158
122,159
123,160
124,161
125,162
126,163
127,164
128,165
129,166
130,167
131,168
132,169
133,170
134,171
135,172
136,173
137,174
138,175
139,176
140,177
141,178
142,179
143,180
144,181
145,181
146,182
147,182
148,182
149,182
150,182
151,182
152,182
153,182
154,182
155,182
156,182
157,182
158,182
159,182
160,183
161,184
162,185
163,186
164,187
165,188
166,189
167,190
168,191
169,192
170,193
171,193
172,194
173,194
174,194
175,195
176,196
177,197
178,197
179,197
180,197
181,198
182,198
183,199
184,199
