Experience,155,2
131,66
131,67
130,68
129,69
128,70
128,71
128,72
127,73
126,74
125,75
124,76
123,77
122,78
121,79
121,80
121,81
121,82
121,83
120,84
119,85
118,86
117,87
116,88
115,89
114,90
113,91
112,92
111,93
111,94
111,95
111,96
111,97
111,98
111,99
111,100
111,101
111,102
111,103
111,104
111,105
111,106
111,107
111,108
111,109
111,110
111,111
111,112
111,113
111,114
111,115
111,116
111,117
111,118
111,119
111,120
111,121
112,122
112,123
112,124
112,125
112,126
112,127
112,128
112,129
112,130
112,131
112,132
112,133
112,134
112,135
112,136
112,137
112,138
112,139
112,140
112,141
112,142
112,143
112,144
112,145
112,146
112,147
112,148
112,149
113,150
114,151
115,152
116,153
117,154
118,155
119,156
120,157
121,158
122,159
123,160
124,161
125,162
126,163
127,164
128,164
129,164
130,164
131,164
132,164
133,164
134,164
135,164
136,164
137,164
138,164
139,164
140,164
141,164
142,165
143,166
144,167
145,168
146,169
147,170
148,171
149,172
150,173
151,174
152,175
153,176
154,177
155,178
156,179
157,180
158,181
159,182
160,183
161,184
161,185
161,186
161,187
161,188
161,189
161,190
161,191
161,192
161,193
162,194
162,195
162,196
163,197
163,198
164,199
164,200
165,201
165,202
166,203
166,204
167,205
167,206
