Experience,131,2
144,48
143,49
142,50
141,51
140,52
139,53
138,54
137,55
136,56
135,57
134,58
133,59
132,60
131,61
130,62
129,63
128,64
127,65
126,66
125,67
124,68
123,69
122,70
121,71
120,72
119,73
118,74
117,75
116,76
115,77
114,78
113,79
112,80
111,81
110,82
109,83
109,84
108,85
108,86
107,87
107,88
107,89
106,90
106,91
105,92
105,93
104,94
104,95
103,96
103,97
102,98
102,99
102,100
101,101
101,102
100,103
100,104
99,105
99,106
98,107
98,108
97,109
97,110
97,111
97,112
97,113
97,114
97,115
97,116
97,117
97,118
97,119
97,120
97,121
97,122
97,123
97,124
97,125
97,126
97,127
97,128
97,129
97,130
97,131
97,132
97,133
97,134
97,135
96,136
96,137
96,138
96,139
96,140
96,141
96,142
96,143
96,144
96,145
96,146
96,147
96,148
96,149
95,150
94,151
93,152
92,153
91,153
90,154
89,155
88,156
87,157
86,158
85,159
84,160
83,161
82,162
81,163
80,164
79,165
78,166
77,167
76,168
75,169
74,170
73,171
72,172
71,173
70,174
69,175
68,176
67,176
