Experience,87,2
98,188
97,187
96,186
95,185
94,184
93,183
92,182
91,181
90,180
89,179
88,178
87,177
86,176
85,175
84,174
83,173
82,172
81,171
80,170
79,169
78,168
77,168
76,168
75,168
74,167
73,167
72,167
71,167
70,167
69,167
68,167
67,167
66,167
65,167
64,167
63,167
62,166
61,166
60,166
59,166
58,166
57,166
56,166
55,166
54,166
53,166
52,166
51,166
50,166
49,166
48,165
48,164
48,163
48,162
48,161
47,160
47,159
47,158
47,157
47,156
47,155
47,154
47,153
47,152
47,151
47,150
47,149
47,148
47,147
47,146
46,145
46,144
45,143
45,142
44,141
44,140
44,139
43,138
43,137
42,136
42,135
41,134
41,133
40,132
40,131
39,130
39,129
